区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,屯門碼頭,兆禧苑 B座 (宏禧閣) 1樓 3室,N/A,28/11/2024,2房,$280 萬,415 呎,"$6,747",露台
新界,屯門碼頭,慧豐園 1座 32樓 A室,N/A,28/11/2024,2房,$430 萬,474 呎,"$9,072",N/A
新界,屯門碼頭,海翠花園 1座 10樓 A室,N/A,27/11/2024,2房,$430 萬,609 呎,"$7,061",N/A
新界,屯門碼頭,新屯門中心 2座 11樓 B室,N/A,27/11/2024,1房,$375 萬,462 呎,"$8,117",N/A
新界,屯門碼頭,兆山苑 A座 (棉景閣) 9樓 6室,N/A,27/11/2024,2房,$308 萬,546 呎,"$5,641",露台
新界,屯門碼頭,新屯門中心 2座 39樓 G室,N/A,26/11/2024,2房,$428 萬,455 呎,"$9,407",N/A
新界,屯門碼頭,悅湖山莊 2座 13樓 C室,N/A,26/11/2024,3房,$469 萬,592 呎,"$7,919",N/A
新界,屯門碼頭,美樂花園 6座 17樓 C室,N/A,26/11/2024,3房,$476 萬,699 呎,"$6,810",N/A
新界,屯門碼頭,美樂花園 8座 10樓 H室,N/A,26/11/2024,2房,$420 萬,589 呎,"$7,131",N/A
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 15樓 9室,N/A,25/11/2024,1房,$300 萬,363 呎,"$8,264",露台
新界,屯門碼頭,邁亞美海灣 T-4座 30樓 B室,N/A,25/11/2024,3房,$635 萬,643 呎,"$9,876",露台
新界,屯門碼頭,啟豐園 3座 低層 H室,N/A,25/11/2024,2房,"$10,000",330 呎,$30,N/A
新界,屯門碼頭,邁亞美海灣 T-5座 32樓 B室,N/A,22/11/2024,2房,$328 萬,479 呎,"$6,848",N/A
新界,屯門碼頭,邁亞美海灣 T-5座 10樓 G室,N/A,22/11/2024,2房,$405 萬,480 呎,"$8,438",N/A
新界,屯門碼頭,美樂花園 4座 3樓 B室,N/A,20/11/2024,3房,$518 萬,861 呎,"$6,016",N/A
新界,屯門碼頭,慧豐園 3座 21樓 E室,N/A,20/11/2024,3房,$420 萬,567 呎,"$7,407",N/A
新界,屯門碼頭,海翠花園 1座 23樓 A室,N/A,19/11/2024,2房,$518 萬,609 呎,"$8,506",N/A
新界,屯門碼頭,兆禧苑 C座 (順禧閣) 低層 13室,N/A,18/11/2024,1房,"$10,300",363 呎,$28,N/A
新界,屯門碼頭,兆禧苑 E座 (樂禧閣) 8樓 15室,N/A,18/11/2024,2房,$298 萬,415 呎,"$7,181",露台
新界,屯門碼頭,兆禧苑 B座 (宏禧閣) 3樓 14室,N/A,18/11/2024,2房,$285 萬,415 呎,"$6,867",露台
新界,屯門碼頭,新屯門中心 4座 15樓 G室,N/A,18/11/2024,1房,$368 萬,455 呎,"$8,088",N/A
新界,屯門碼頭,邁亞美海灣 T-4座 中層 D室,N/A,17/11/2024,2房,"$12,500",515 呎,$24,N/A
新界,屯門碼頭,啟豐園 1座 中層 H室,N/A,17/11/2024,2房,"$10,500",330 呎,$32,N/A
新界,屯門碼頭,海翠花園 5座 10樓 F室,N/A,15/11/2024,3房,$540 萬,668 呎,"$8,084",N/A
新界,屯門碼頭,新屯門中心 8座 18樓 C室,N/A,15/11/2024,2房,$403 萬,455 呎,"$8,853",N/A
新界,屯門碼頭,兆禧苑 E座 (樂禧閣) 2樓 13室,N/A,15/11/2024,1房,$213 萬,338 呎,"$6,302",露台
新界,屯門碼頭,邁亞美海灣 T-1座 10樓 G室,N/A,15/11/2024,2房,$330 萬,398 呎,"$8,291",N/A
新界,屯門碼頭,啟豐園 3座 15樓 E室,N/A,15/11/2024,2房,$336 萬,326 呎,"$10,307",N/A
新界,屯門碼頭,兆禧苑 B座 (宏禧閣) 23樓 15室,N/A,15/11/2024,2房,$215 萬,415 呎,"$5,181",露台
新界,屯門碼頭,邁亞美海灣 T-4座 26樓 C室,N/A,15/11/2024,2房,$443 萬,475 呎,"$9,326",N/A
新界,屯門碼頭,慧豐園 4座 19樓 B室,N/A,15/11/2024,3房,$545 萬,646 呎,"$8,437",N/A
新界,屯門碼頭,美樂花園 04座 高層 B室,N/A,14/11/2024,3房,"$21,000",861 呎,$24,N/A
新界,屯門碼頭,新屯門中心 5座 30樓 D室,N/A,13/11/2024,2房,$398 萬,501 呎,"$7,944",N/A
新界,屯門碼頭,慧豐園 4座 13樓 F室,N/A,12/11/2024,2房,$383 萬,471 呎,"$8,132",N/A
