区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,又一居 06座 中層 C室,N/A,15/07/2022,3房,"$23,800",566 呎,$42,N/A
九龍,又一村石硤尾,鴻興閣 6樓,N/A,15/07/2022,-,$495 萬,369 呎,"$13,415",N/A
九龍,又一村石硤尾,又一居 29座 3樓 A室,N/A,13/07/2022,3房,"$1,097 萬",595 呎,"$18,437",N/A
九龍,又一村石硤尾,雅麗苑 C座 C1室,N/A,12/07/2022,-,"$25,500",523 呎,$49,N/A
九龍,又一村石硤尾,緹山 2座 3樓 B室,N/A,12/07/2022,3房,"$7,450 萬","1,699 呎","$43,849",車位 | | 花園 | | 露台 | | 工作平台
九龍,又一村石硤尾,李鄭屋邨 2座 (信義樓) 11樓 38室,N/A,11/07/2022,開放式,$320 萬,277 呎,"$11,552",露台
九龍,又一村石硤尾,福田大廈 2樓 J室,N/A,11/07/2022,2房,$328 萬,248 呎,"$13,226",平台
九龍,又一村石硤尾,又一居 26座 低層 A室,N/A,09/07/2022,3房,"$24,500",606 呎,$40,花園
九龍,又一村石硤尾,又一樓 2樓 C3室,N/A,08/07/2022,-,$833 萬,548 呎,"$15,201",天台
九龍,又一村石硤尾,畢架山花園 一期 3座 10樓 B室,N/A,08/07/2022,3房,"$1,580 萬","1,126 呎","$14,032",露台
九龍,又一村石硤尾,畢架山峰 5座 低層 B室,N/A,07/07/2022,4房,"$50,000","1,169 呎",$43,N/A
九龍,又一村石硤尾,又一居 07座 低層 F室,N/A,07/07/2022,3房,"$24,500",522 呎,$47,N/A
九龍,又一村石硤尾,又一居 12座 高層 B室,N/A,07/07/2022,3房,"$32,000",737 呎,$43,N/A
九龍,又一村石硤尾,又一居 12座 中層 B室,N/A,05/07/2022,3房,"$30,000",737 呎,$41,N/A
九龍,又一村石硤尾,又一居 21座 高層 E室,N/A,02/07/2022,3房,"$28,000",654 呎,$43,N/A
九龍,又一村石硤尾,又一居 10座 中層 D室,N/A,01/07/2022,2房,"$19,500",450 呎,$43,N/A
